nivel_territorial_cod,nivel_territorial_nome,unidade_medida_cod,unidade_medida_nome,valor,geo_cod,geo_nome,variavel_cod,variavel_nome,setor_cod,setor_nome,periodo_trimestral
1,Brasil,1550,Milhões de Reais,8523.99,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2011Q4
1,Brasil,1550,Milhões de Reais,10080.39,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2011Q4
1,Brasil,1550,Milhões de Reais,34287.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2011Q4
1,Brasil,1550,Milhões de Reais,26279.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2011Q4
1,Brasil,1550,Milhões de Reais,35714.82,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2011Q4
1,Brasil,1550,Milhões de Reais,38358.8,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2011Q4
1,Brasil,1550,Milhões de Reais,252117.28,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2011Q4
1,Brasil,1550,Milhões de Reais,295921.18,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2011Q4
1,Brasil,1550,Milhões de Reais,190473.86,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2011Q4
1,Brasil,1550,Milhões de Reais,52983.97,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2011Q4
1,Brasil,1550,Milhões de Reais,66379.78,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2011Q4
1,Brasil,1550,Milhões de Reais,36207.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2011Q4
1,Brasil,1550,Milhões de Reais,46967.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2011Q4
1,Brasil,1550,Milhões de Reais,14050.56,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2012Q1
1,Brasil,1550,Milhões de Reais,61083.59,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2012Q1
1,Brasil,1550,Milhões de Reais,2320.77,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2012Q1
1,Brasil,1550,Milhões de Reais,34184.69,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2012Q1
1,Brasil,1550,Milhões de Reais,6214.52,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2012Q1
1,Brasil,1550,Milhões de Reais,18505.26,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2012Q1
1,Brasil,1550,Milhões de Reais,173515.06,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2012Q1
1,Brasil,1550,Milhões de Reais,22053.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2012Q1
1,Brasil,1550,Milhões de Reais,8504.83,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2012Q1
1,Brasil,1550,Milhões de Reais,10281.36,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2012Q1
1,Brasil,1550,Milhões de Reais,34176.29,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2012Q1
1,Brasil,1550,Milhões de Reais,26748.55,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2012Q1
1,Brasil,1550,Milhões de Reais,35968.94,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2012Q1
1,Brasil,1550,Milhões de Reais,38162.99,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2012Q1
1,Brasil,1550,Milhões de Reais,247741.32,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2012Q1
1,Brasil,1550,Milhões de Reais,291820.64,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2012Q1
1,Brasil,1550,Milhões de Reais,193135.83,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2012Q1
1,Brasil,1550,Milhões de Reais,54044.64,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2012Q1
1,Brasil,1550,Milhões de Reais,66179.77,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2012Q1
1,Brasil,1550,Milhões de Reais,35884.59,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2012Q1
1,Brasil,1550,Milhões de Reais,44579.68,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2012Q1
1,Brasil,1550,Milhões de Reais,15786.9,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2012Q2
1,Brasil,1550,Milhões de Reais,59787.02,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2012Q2
1,Brasil,1550,Milhões de Reais,2247.95,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2012Q2
1,Brasil,1550,Milhões de Reais,33391.03,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2012Q2
1,Brasil,1550,Milhões de Reais,6037.54,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2012Q2
1,Brasil,1550,Milhões de Reais,18031.72,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2012Q2
1,Brasil,1550,Milhões de Reais,177044.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2012Q2
1,Brasil,1550,Milhões de Reais,22305.54,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2012Q2
1,Brasil,1550,Milhões de Reais,8581.6,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2012Q2
1,Brasil,1550,Milhões de Reais,10407.38,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2012Q2
1,Brasil,1550,Milhões de Reais,34085.08,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2012Q2
1,Brasil,1550,Milhões de Reais,27469.68,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2012Q2
1,Brasil,1550,Milhões de Reais,36576.44,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2012Q2
1,Brasil,1550,Milhões de Reais,38889.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2012Q2
1,Brasil,1550,Milhões de Reais,252182.66,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2012Q2
1,Brasil,1550,Milhões de Reais,296811.35,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2012Q2
1,Brasil,1550,Milhões de Reais,194635.53,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2012Q2
1,Brasil,1550,Milhões de Reais,54357.18,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2012Q2
1,Brasil,1550,Milhões de Reais,66181.7,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2012Q2
1,Brasil,1550,Milhões de Reais,34656.97,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2012Q2
1,Brasil,1550,Milhões de Reais,45760.23,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2012Q2
1,Brasil,1550,Milhões de Reais,17569.42,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2012Q3
1,Brasil,1550,Milhões de Reais,60708.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2012Q3
1,Brasil,1550,Milhões de Reais,2212.47,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2012Q3
1,Brasil,1550,Milhões de Reais,34009.04,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2012Q3
1,Brasil,1550,Milhões de Reais,6272.85,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2012Q3
1,Brasil,1550,Milhões de Reais,18580.52,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2012Q3
1,Brasil,1550,Milhões de Reais,178863.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2012Q3
1,Brasil,1550,Milhões de Reais,22658.61,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2012Q3
1,Brasil,1550,Milhões de Reais,8838.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2012Q3
1,Brasil,1550,Milhões de Reais,10786.14,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2012Q3
1,Brasil,1550,Milhões de Reais,34090.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2012Q3
1,Brasil,1550,Milhões de Reais,27674.9,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2012Q3
1,Brasil,1550,Milhões de Reais,36995.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2012Q3
1,Brasil,1550,Milhões de Reais,38611.2,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2012Q3
1,Brasil,1550,Milhões de Reais,256822.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2012Q3
1,Brasil,1550,Milhões de Reais,301970.88,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2012Q3
1,Brasil,1550,Milhões de Reais,197160.98,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2012Q3
1,Brasil,1550,Milhões de Reais,54082.13,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2012Q3
1,Brasil,1550,Milhões de Reais,65530.95,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2012Q3
1,Brasil,1550,Milhões de Reais,35376.4,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2012Q3
1,Brasil,1550,Milhões de Reais,44291.81,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2012Q3
1,Brasil,1550,Milhões de Reais,16665.04,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2012Q4
1,Brasil,1550,Milhões de Reais,60192.62,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2012Q4
1,Brasil,1550,Milhões de Reais,2236.38,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2012Q4
1,Brasil,1550,Milhões de Reais,33919.13,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2012Q4
1,Brasil,1550,Milhões de Reais,5863.7,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2012Q4
1,Brasil,1550,Milhões de Reais,18289.39,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2012Q4
1,Brasil,1550,Milhões de Reais,179767.95,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2012Q4
1,Brasil,1550,Milhões de Reais,22675.84,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2012Q4
1,Brasil,1550,Milhões de Reais,8748.35,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2012Q4
1,Brasil,1550,Milhões de Reais,10954.72,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2012Q4
1,Brasil,1550,Milhões de Reais,34589.07,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2012Q4
1,Brasil,1550,Milhões de Reais,27883.56,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2012Q4
1,Brasil,1550,Milhões de Reais,37646.91,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2012Q4
1,Brasil,1550,Milhões de Reais,38639.06,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2012Q4
1,Brasil,1550,Milhões de Reais,256134.8,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2012Q4
1,Brasil,1550,Milhões de Reais,302185.36,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2012Q4
1,Brasil,1550,Milhões de Reais,199346.71,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2012Q4
1,Brasil,1550,Milhões de Reais,54568.56,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2012Q4
1,Brasil,1550,Milhões de Reais,66902.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2012Q4
1,Brasil,1550,Milhões de Reais,36521.92,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2012Q4
1,Brasil,1550,Milhões de Reais,46463.99,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2012Q4
1,Brasil,1550,Milhões de Reais,16806.08,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2013Q1
1,Brasil,1550,Milhões de Reais,60383.51,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2013Q1
1,Brasil,1550,Milhões de Reais,2157.64,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2013Q1
1,Brasil,1550,Milhões de Reais,34082.71,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2013Q1
1,Brasil,1550,Milhões de Reais,5994.72,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2013Q1
1,Brasil,1550,Milhões de Reais,18544.49,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2013Q1
1,Brasil,1550,Milhões de Reais,180402.96,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2013Q1
1,Brasil,1550,Milhões de Reais,22826.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2013Q1
1,Brasil,1550,Milhões de Reais,8583.01,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2013Q1
1,Brasil,1550,Milhões de Reais,10799.12,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2013Q1
1,Brasil,1550,Milhões de Reais,34347.73,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2013Q1
1,Brasil,1550,Milhões de Reais,28651.23,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2013Q1
1,Brasil,1550,Milhões de Reais,37036.22,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2013Q1
1,Brasil,1550,Milhões de Reais,39339.14,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2013Q1
1,Brasil,1550,Milhões de Reais,257575.54,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2013Q1
1,Brasil,1550,Milhões de Reais,303651.22,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2013Q1
1,Brasil,1550,Milhões de Reais,200327.4,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2013Q1
1,Brasil,1550,Milhões de Reais,54101.97,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2013Q1
1,Brasil,1550,Milhões de Reais,67735.42,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2013Q1
1,Brasil,1550,Milhões de Reais,35357.32,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2013Q1
1,Brasil,1550,Milhões de Reais,48267.05,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2013Q1
1,Brasil,1550,Milhões de Reais,17365.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2013Q2
1,Brasil,1550,Milhões de Reais,62188.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2013Q2
1,Brasil,1550,Milhões de Reais,2148.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2013Q2
1,Brasil,1550,Milhões de Reais,35405.57,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2013Q2
1,Brasil,1550,Milhões de Reais,6181.13,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2013Q2
1,Brasil,1550,Milhões de Reais,19518.27,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2013Q2
1,Brasil,1550,Milhões de Reais,182549.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2013Q2
1,Brasil,1550,Milhões de Reais,23262.01,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2013Q2
1,Brasil,1550,Milhões de Reais,9127.24,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2013Q2
1,Brasil,1550,Milhões de Reais,11009.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2013Q2
1,Brasil,1550,Milhões de Reais,35262.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2013Q2
1,Brasil,1550,Milhões de Reais,28811.87,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2013Q2
1,Brasil,1550,Milhões de Reais,37093.44,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2013Q2
1,Brasil,1550,Milhões de Reais,39361.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2013Q2
1,Brasil,1550,Milhões de Reais,261248.36,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2013Q2
1,Brasil,1550,Milhões de Reais,308024.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2013Q2
1,Brasil,1550,Milhões de Reais,202934.79,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2013Q2
1,Brasil,1550,Milhões de Reais,54960.13,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2013Q2
1,Brasil,1550,Milhões de Reais,71710.35,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2013Q2
1,Brasil,1550,Milhões de Reais,36220.02,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2013Q2
1,Brasil,1550,Milhões de Reais,48819.79,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2013Q2
1,Brasil,1550,Milhões de Reais,17315.11,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2013Q3
1,Brasil,1550,Milhões de Reais,62458.4,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2013Q3
1,Brasil,1550,Milhões de Reais,2187.96,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2013Q3
1,Brasil,1550,Milhões de Reais,35195.31,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2013Q3
1,Brasil,1550,Milhões de Reais,6279.28,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2013Q3
1,Brasil,1550,Milhões de Reais,19685.15,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2013Q3
1,Brasil,1550,Milhões de Reais,183450.92,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2013Q3
1,Brasil,1550,Milhões de Reais,23355.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2013Q3
1,Brasil,1550,Milhões de Reais,8957.24,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2013Q3
1,Brasil,1550,Milhões de Reais,10924.29,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2013Q3
1,Brasil,1550,Milhões de Reais,35204.57,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2013Q3
1,Brasil,1550,Milhões de Reais,28971.75,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2013Q3
1,Brasil,1550,Milhões de Reais,37639.17,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,2013Q3
1,Brasil,1550,Milhões de Reais,39673.74,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",2013Q3
1,Brasil,1550,Milhões de Reais,262374.14,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,2013Q3
1,Brasil,1550,Milhões de Reais,309307.87,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,2013Q3
1,Brasil,1550,Milhões de Reais,204198.36,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,2013Q3
1,Brasil,1550,Milhões de Reais,55346.22,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,2013Q3
1,Brasil,1550,Milhões de Reais,70662.39,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,2013Q3
1,Brasil,1550,Milhões de Reais,35638.94,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,2013Q3
1,Brasil,1550,Milhões de Reais,47858.19,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),2013Q3
1,Brasil,1550,Milhões de Reais,17548.59,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,2013Q4
1,Brasil,1550,Milhões de Reais,61965.36,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,2013Q4
1,Brasil,1550,Milhões de Reais,2229.02,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,2013Q4
1,Brasil,1550,Milhões de Reais,34897.59,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,2013Q4
1,Brasil,1550,Milhões de Reais,6318.59,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",2013Q4
1,Brasil,1550,Milhões de Reais,18909.86,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,2013Q4
1,Brasil,1550,Milhões de Reais,184060.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,2013Q4
1,Brasil,1550,Milhões de Reais,23325.5,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,2013Q4
1,Brasil,1550,Milhões de Reais,8919.93,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",2013Q4
1,Brasil,1550,Milhões de Reais,11399.49,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,2013Q4
1,Brasil,1550,Milhões de Reais,34624.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",2013Q4
1,Brasil,1550,Milhões de Reais,29068.71,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,2013Q4
